user_id,R,F,Rscore,Fscore,RFM,User_Label
[9573620],21,15,1,1,11,重要价值客户
[9601609],37,4,1,0,10,重要发展客户
[9639120],12,30,0,1,01,重要保持客户
[9648147],36,1,1,0,10,重要发展客户
[9652974],23,5,1,0,10,重要发展客户
[9660384],22,17,1,1,11,重要价值客户
[9661335],17,6,0,0,00,重要挽留客户
[9664816],33,1,1,0,10,重要发展客户
[9686681],37,3,1,0,10,重要发展客户
[9695904],12,32,0,1,01,重要保持客户
[9710339],14,58,0,1,01,重要保持客户
[9723930],18,1,1,0,10,重要发展客户
[9746937],12,6,0,0,00,重要挽留客户
[9774692],12,39,0,1,01,重要保持客户
[9784313],18,7,1,0,10,重要发展客户
[9790596],14,10,0,0,00,重要挽留客户
[9797520],14,4,0,0,00,重要挽留客户
[9821001],19,2,1,0,10,重要发展客户
[9835014],22,2,1,0,10,重要发展客户
[9860181],12,6,0,0,00,重要挽留客户
[9862954],30,1,1,0,10,重要发展客户
[9863416],14,13,0,0,00,重要挽留客户
[9868602],12,3,0,0,00,重要挽留客户
[9886065],12,44,0,1,01,重要保持客户
[9890683],16,3,0,0,00,重要挽留客户
[9900390],12,8,0,0,00,重要挽留客户
[9938666],30,1,1,0,10,重要发展客户
[9996155],23,6,1,0,10,重要发展客户
[10004287],30,14,1,1,11,重要价值客户
[10020755],17,5,0,0,00,重要挽留客户
[10026124],14,17,0,1,01,重要保持客户
[10027039],20,7,1,0,10,重要发展客户
[10031393],20,2,1,0,10,重要发展客户
[10064430],31,2,1,0,10,重要发展客户
[10068052],20,4,1,0,10,重要发展客户
[10075065],12,1,0,0,00,重要挽留客户
[10120410],14,8,0,0,00,重要挽留客户
[10131505],41,1,1,0,10,重要发展客户
[10141023],28,1,1,0,10,重要发展客户
[10149605],15,15,0,1,01,重要保持客户
[10164041],26,1,1,0,10,重要发展客户
[10184170],12,18,0,1,01,重要保持客户
[10187137],15,7,0,0,00,重要挽留客户
[10191206],13,15,0,1,01,重要保持客户
[10211498],19,18,1,1,11,重要价值客户
[10218711],12,2,0,0,00,重要挽留客户
[10219075],23,11,1,0,10,重要发展客户
[10297132],18,65,1,1,11,重要价值客户
[10303832],12,38,0,1,01,重要保持客户
[10309048],24,2,1,0,10,重要发展客户
[10319860],13,40,0,1,01,重要保持客户
[10335403],18,13,1,0,10,重要发展客户
[10437655],12,24,0,1,01,重要保持客户
[10455102],12,38,0,1,01,重要保持客户
[10480818],16,17,0,1,01,重要保持客户
[10480848],12,2,0,0,00,重要挽留客户
[10495708],15,8,0,0,00,重要挽留客户
[10525504],12,1,0,0,00,重要挽留客户
[10535263],13,6,0,0,00,重要挽留客户
[10539406],16,33,0,1,01,重要保持客户
[10580879],26,1,1,0,10,重要发展客户
[10630192],13,19,0,1,01,重要保持客户
[10640408],24,2,1,0,10,重要发展客户
[10653322],15,7,0,0,00,重要挽留客户
[10664884],14,4,0,0,00,重要挽留客户
[10678033],22,4,1,0,10,重要发展客户
[10705215],12,51,0,1,01,重要保持客户
[10706095],13,13,0,0,00,重要挽留客户
[10746742],16,5,0,0,00,重要挽留客户
[10755564],18,9,1,0,10,重要发展客户
[10761548],36,1,1,0,10,重要发展客户
[10763896],14,20,0,1,01,重要保持客户
[10765825],17,17,0,1,01,重要保持客户
[10770527],13,23,0,1,01,重要保持客户
[10773940],18,19,1,1,11,重要价值客户
[10797721],42,1,1,0,10,重要发展客户
[10815578],18,12,1,0,10,重要发展客户
[10825402],15,13,0,0,00,重要挽留客户
[10833396],18,6,1,0,10,重要发展客户
[10849427],32,1,1,0,10,重要发展客户
[10856328],16,7,0,0,00,重要挽留客户
[10864414],18,8,1,0,10,重要发展客户
[10878250],17,16,0,1,01,重要保持客户
[10887844],15,8,0,0,00,重要挽留客户
[10936698],15,8,0,0,00,重要挽留客户
[10960939],12,13,0,0,00,重要挽留客户
[10970833],14,2,0,0,00,重要挽留客户
[10980798],13,17,0,1,01,重要保持客户
[10982501],12,12,0,0,00,重要挽留客户
[10990641],14,9,0,0,00,重要挽留客户
[10994058],14,17,0,1,01,重要保持客户
[11000891],37,2,1,0,10,重要发展客户
[11007737],12,9,0,0,00,重要挽留客户
[11010595],19,2,1,0,10,重要发展客户
[11027223],14,18,0,1,01,重要保持客户
[11035036],32,4,1,0,10,重要发展客户
[11053843],14,21,0,1,01,重要保持客户
[11066851],17,7,0,0,00,重要挽留客户
[11083802],18,4,1,0,10,重要发展客户
[11089553],12,9,0,0,00,重要挽留客户
[11106706],27,9,1,0,10,重要发展客户
[11119577],15,7,0,0,00,重要挽留客户
[11141921],13,29,0,1,01,重要保持客户
[11142295],13,4,0,0,00,重要挽留客户
[11162300],16,11,0,0,00,重要挽留客户
[11171971],12,10,0,0,00,重要挽留客户
[11177007],24,5,1,0,10,重要发展客户
[11183599],21,4,1,0,10,重要发展客户
[11189891],29,3,1,0,10,重要发展客户
[11197151],12,34,0,1,01,重要保持客户
[11208268],24,3,1,0,10,重要发展客户
[11246070],40,6,1,0,10,重要发展客户
[11257305],16,43,0,1,01,重要保持客户
[11268219],18,7,1,0,10,重要发展客户
[11310078],18,4,1,0,10,重要发展客户
[11313328],14,35,0,1,01,重要保持客户
[11346135],15,15,0,1,01,重要保持客户
[11361547],22,11,1,0,10,重要发展客户
[11408482],13,5,0,0,00,重要挽留客户
[11412443],13,28,0,1,01,重要保持客户
[11414403],14,5,0,0,00,重要挽留客户
[11415302],14,14,0,1,01,重要保持客户
[11427000],12,35,0,1,01,重要保持客户
[11431275],16,12,0,0,00,重要挽留客户
[11459905],13,1,0,0,00,重要挽留客户
[11517935],13,4,0,0,00,重要挽留客户
[11533001],15,2,0,0,00,重要挽留客户
[11545672],14,2,0,0,00,重要挽留客户
[11551181],16,15,0,1,01,重要保持客户
[11552428],16,20,0,1,01,重要保持客户
[11561834],16,5,0,0,00,重要挽留客户
[11580122],28,5,1,0,10,重要发展客户
[11589162],18,16,1,1,11,重要价值客户
[11595413],13,11,0,0,00,重要挽留客户
[11612875],12,9,0,0,00,重要挽留客户
[11618257],33,5,1,0,10,重要发展客户
[11650719],23,26,1,1,11,重要价值客户
[11669469],19,6,1,0,10,重要发展客户
[11682531],17,25,0,1,01,重要保持客户
[11683492],16,21,0,1,01,重要保持客户
[11683605],36,4,1,0,10,重要发展客户
[11689510],15,3,0,0,00,重要挽留客户
[11695398],39,1,1,0,10,重要发展客户
[11719180],16,18,0,1,01,重要保持客户
[11726782],12,6,0,0,00,重要挽留客户
[11731068],24,33,1,1,11,重要价值客户
[11758356],18,19,1,1,11,重要价值客户
[11774110],18,21,1,1,11,重要价值客户
[11783149],33,2,1,0,10,重要发展客户
[11790840],39,3,1,0,10,重要发展客户
[11791459],21,11,1,0,10,重要发展客户
[11792254],31,6,1,0,10,重要发展客户
[11805206],12,9,0,0,00,重要挽留客户
[11818955],18,3,1,0,10,重要发展客户
[11845036],41,3,1,0,10,重要发展客户
[11879849],13,12,0,0,00,重要挽留客户
[11889914],13,1,0,0,00,重要挽留客户
[11900716],14,3,0,0,00,重要挽留客户
[11904220],17,5,0,0,00,重要挽留客户
[11910007],14,30,0,1,01,重要保持客户
[11917811],14,16,0,1,01,重要保持客户
[11944953],22,8,1,0,10,重要发展客户
[11966763],13,37,0,1,01,重要保持客户
[11975256],18,3,1,0,10,重要发展客户
[11993970],17,13,0,0,00,重要挽留客户
[12000472],33,1,1,0,10,重要发展客户
[12012359],18,16,1,1,11,重要价值客户
[12025952],23,3,1,0,10,重要发展客户
[12037455],20,1,1,0,10,重要发展客户
[12039328],15,23,0,1,01,重要保持客户
[12051954],18,9,1,0,10,重要发展客户
[12055347],16,2,0,0,00,重要挽留客户
[12070973],13,3,0,0,00,重要挽留客户
[12118297],15,5,0,0,00,重要挽留客户
[12122714],18,7,1,0,10,重要发展客户
[12129371],18,2,1,0,10,重要发展客户
[12135006],16,2,0,0,00,重要挽留客户
[12139270],18,1,1,0,10,重要发展客户
[12163667],15,3,0,0,00,重要挽留客户
[12202456],14,5,0,0,00,重要挽留客户
[12210870],12,101,0,1,01,重要保持客户
[12214179],13,26,0,1,01,重要保持客户
[12222620],13,16,0,1,01,重要保持客户
[12252570],20,5,1,0,10,重要发展客户
[12282525],14,1,0,0,00,重要挽留客户
[12283105],18,3,1,0,10,重要发展客户
[12297890],15,37,0,1,01,重要保持客户
[12322077],14,25,0,1,01,重要保持客户
[12339789],25,16,1,1,11,重要价值客户
[12369583],12,51,0,1,01,重要保持客户
[12373370],18,5,1,0,10,重要发展客户
[12428085],17,19,0,1,01,重要保持客户
[12462869],15,7,0,0,00,重要挽留客户
[12472346],14,10,0,0,00,重要挽留客户
[12510155],13,35,0,1,01,重要保持客户
[12522187],23,6,1,0,10,重要发展客户
[12568217],19,14,1,1,11,重要价值客户
[12570225],12,53,0,1,01,重要保持客户
[12571684],18,3,1,0,10,重要发展客户
[12605760],18,6,1,0,10,重要发展客户
[12628544],12,49,0,1,01,重要保持客户
[12636431],12,7,0,0,00,重要挽留客户
[12662961],19,2,1,0,10,重要发展客户
[12683992],21,3,1,0,10,重要发展客户
[12684051],17,53,0,1,01,重要保持客户
[12711593],12,3,0,0,00,重要挽留客户
[12725690],14,3,0,0,00,重要挽留客户
[12730285],12,9,0,0,00,重要挽留客户
[12731267],15,4,0,0,00,重要挽留客户
[12746210],17,10,0,0,00,重要挽留客户
[12796196],14,18,0,1,01,重要保持客户
[12820152],25,3,1,0,10,重要发展客户
[12833799],13,46,0,1,01,重要保持客户
[12850436],18,2,1,0,10,重要发展客户
[12866931],12,15,0,1,01,重要保持客户
[12884654],12,14,0,1,01,重要保持客户
[12892503],22,3,1,0,10,重要发展客户
[12906922],14,10,0,0,00,重要挽留客户
[12925543],28,30,1,1,11,重要价值客户
[12931864],18,5,1,0,10,重要发展客户
[12940608],17,49,0,1,01,重要保持客户
[12970967],15,4,0,0,00,重要挽留客户
[12990018],18,4,1,0,10,重要发展客户
[12997160],16,2,0,0,00,重要挽留客户
[12998932],12,4,0,0,00,重要挽留客户
[13006367],27,5,1,0,10,重要发展客户
[13014253],13,19,0,1,01,重要保持客户
[13015077],17,1,0,0,00,重要挽留客户
[13034876],35,1,1,0,10,重要发展客户
[13056340],18,2,1,0,10,重要发展客户
[13069552],18,8,1,0,10,重要发展客户
[13079368],12,12,0,0,00,重要挽留客户
[13081722],16,18,0,1,01,重要保持客户
[13096088],20,12,1,0,10,重要发展客户
[13099562],18,5,1,0,10,重要发展客户
[13103318],14,36,0,1,01,重要保持客户
[13110515],38,1,1,0,10,重要发展客户
[13154544],31,1,1,0,10,重要发展客户
[13161427],18,9,1,0,10,重要发展客户
[13166978],19,10,1,0,10,重要发展客户
[13213333],16,58,0,1,01,重要保持客户
[13228640],15,3,0,0,00,重要挽留客户
[13232080],15,4,0,0,00,重要挽留客户
[13237276],20,10,1,0,10,重要发展客户
[13248817],19,10,1,0,10,重要发展客户
[13254648],19,20,1,1,11,重要价值客户
[13311291],34,2,1,0,10,重要发展客户
[13327410],12,7,0,0,00,重要挽留客户
[13384101],39,1,1,0,10,重要发展客户
[13385262],22,13,1,0,10,重要发展客户
[13396413],21,7,1,0,10,重要发展客户
[13403684],15,11,0,0,00,重要挽留客户
[13408757],40,1,1,0,10,重要发展客户
[13444072],19,9,1,0,10,重要发展客户
[13527121],32,5,1,0,10,重要发展客户
[13538176],13,16,0,1,01,重要保持客户
[13565343],31,3,1,0,10,重要发展客户
[13616260],14,1,0,0,00,重要挽留客户
[13625542],14,5,0,0,00,重要挽留客户
[13630759],14,6,0,0,00,重要挽留客户
[13656280],18,7,1,0,10,重要发展客户
[13657444],18,2,1,0,10,重要发展客户
[13658397],19,6,1,0,10,重要发展客户
[13666087],14,21,0,1,01,重要保持客户
[13683475],17,10,0,0,00,重要挽留客户
[13684026],16,7,0,0,00,重要挽留客户
[13693896],16,5,0,0,00,重要挽留客户
[13703604],30,2,1,0,10,重要发展客户
[13745443],13,6,0,0,00,重要挽留客户
[13797408],18,3,1,0,10,重要发展客户
[13817021],35,1,1,0,10,重要发展客户
[13817717],18,1,1,0,10,重要发展客户
[13818219],18,13,1,0,10,重要发展客户
[13824734],13,27,0,1,01,重要保持客户
[13834060],13,10,0,0,00,重要挽留客户
[13836813],15,4,0,0,00,重要挽留客户
[13843429],15,5,0,0,00,重要挽留客户
[13851244],18,6,1,0,10,重要发展客户
[13851650],15,14,0,1,01,重要保持客户
[13861417],12,10,0,0,00,重要挽留客户
[13869219],17,16,0,1,01,重要保持客户
[13872334],12,4,0,0,00,重要挽留客户
[13874122],29,3,1,0,10,重要发展客户
[13887814],19,5,1,0,10,重要发展客户
[13915850],18,1,1,0,10,重要发展客户
[13933918],15,12,0,0,00,重要挽留客户
[13943503],30,2,1,0,10,重要发展客户
[13948161],14,19,0,1,01,重要保持客户
[14012650],17,12,0,0,00,重要挽留客户
[14017917],16,6,0,0,00,重要挽留客户
[14051446],18,1,1,0,10,重要发展客户
[14053940],15,3,0,0,00,重要挽留客户
[14067253],13,47,0,1,01,重要保持客户
[14070819],17,2,0,0,00,重要挽留客户
[14137229],26,15,1,1,11,重要价值客户
[14144843],18,34,1,1,11,重要价值客户
[14157293],12,26,0,1,01,重要保持客户
[14210118],20,4,1,0,10,重要发展客户
[14235689],20,4,1,0,10,重要发展客户
[14281644],14,59,0,1,01,重要保持客户
[14282886],12,15,0,1,01,重要保持客户
[14298533],29,6,1,0,10,重要发展客户
[14355777],14,8,0,0,00,重要挽留客户
[14389364],12,5,0,0,00,重要挽留客户
[14444168],14,15,0,1,01,重要保持客户
[14447131],14,45,0,1,01,重要保持客户
[14490465],13,2,0,0,00,重要挽留客户
[14506759],12,16,0,1,01,重要保持客户
[14509184],24,8,1,0,10,重要发展客户
[14512595],15,6,0,0,00,重要挽留客户
[14515063],12,168,0,1,01,重要保持客户
[14524213],15,4,0,0,00,重要挽留客户
[14568076],24,9,1,0,10,重要发展客户
[14577083],16,15,0,1,01,重要保持客户
[14586553],25,2,1,0,10,重要发展客户
[14621752],15,7,0,0,00,重要挽留客户
[14664626],16,9,0,0,00,重要挽留客户
[14669807],18,6,1,0,10,重要发展客户
[14670891],13,14,0,1,01,重要保持客户
[14674689],18,1,1,0,10,重要发展客户
[14705382],13,2,0,0,00,重要挽留客户
[14712626],33,7,1,0,10,重要发展客户
[14728652],12,4,0,0,00,重要挽留客户
[14735918],12,20,0,1,01,重要保持客户
[14759347],14,3,0,0,00,重要挽留客户
[14759968],12,17,0,1,01,重要保持客户
[14788711],17,2,0,0,00,重要挽留客户
[14804631],16,11,0,0,00,重要挽留客户
[14815206],15,10,0,0,00,重要挽留客户
[14869973],12,6,0,0,00,重要挽留客户
[14946743],14,11,0,0,00,重要挽留客户
[14947982],34,2,1,0,10,重要发展客户
[14982762],14,23,0,1,01,重要保持客户
[15053166],16,1,0,0,00,重要挽留客户
[15064877],18,8,1,0,10,重要发展客户
[15089689],15,40,0,1,01,重要保持客户
[15120218],14,19,0,1,01,重要保持客户
[15145344],13,19,0,1,01,重要保持客户
[15158257],16,13,0,0,00,重要挽留客户
[15171548],16,36,0,1,01,重要保持客户
[15183813],13,12,0,0,00,重要挽留客户
[15187673],21,6,1,0,10,重要发展客户
[15225710],12,6,0,0,00,重要挽留客户
[15237890],15,1,0,0,00,重要挽留客户
[15241291],22,8,1,0,10,重要发展客户
[15243855],18,7,1,0,10,重要发展客户
[15244919],39,1,1,0,10,重要发展客户
[15289217],36,2,1,0,10,重要发展客户
[15300280],18,2,1,0,10,重要发展客户
[15304564],16,11,0,0,00,重要挽留客户
[15381495],12,11,0,0,00,重要挽留客户
[15386874],12,72,0,1,01,重要保持客户
[15392376],17,8,0,0,00,重要挽留客户
[15437545],13,71,0,1,01,重要保持客户
[15461896],12,11,0,0,00,重要挽留客户
[15473588],12,16,0,1,01,重要保持客户
[15484510],29,5,1,0,10,重要发展客户
[15494311],14,10,0,0,00,重要挽留客户
[15503033],21,5,1,0,10,重要发展客户
[15511710],12,61,0,1,01,重要保持客户
[15516289],17,4,0,0,00,重要挽留客户
[15541192],15,85,0,1,01,重要保持客户
[15600560],13,25,0,1,01,重要保持客户
[15610247],14,7,0,0,00,重要挽留客户
[15627219],20,4,1,0,10,重要发展客户
[15627502],13,11,0,0,00,重要挽留客户
[15688979],12,49,0,1,01,重要保持客户
[15706809],18,4,1,0,10,重要发展客户
[15735335],13,8,0,0,00,重要挽留客户
[15736320],40,1,1,0,10,重要发展客户
[15758254],14,28,0,1,01,重要保持客户
[15777503],14,8,0,0,00,重要挽留客户
[15787529],22,1,1,0,10,重要发展客户
[15796497],18,1,1,0,10,重要发展客户
[15821703],18,7,1,0,10,重要发展客户
[15834893],13,12,0,0,00,重要挽留客户
[15924838],24,15,1,1,11,重要价值客户
[15944310],12,13,0,0,00,重要挽留客户
[15950724],17,12,0,0,00,重要挽留客户
[15957740],18,20,1,1,11,重要价值客户
[15987177],13,30,0,1,01,重要保持客户
[15997681],12,8,0,0,00,重要挽留客户
[16010946],32,1,1,0,10,重要发展客户
[16017921],16,13,0,0,00,重要挽留客户
[16043768],15,9,0,0,00,重要挽留客户
[16061238],12,7,0,0,00,重要挽留客户
[16066732],13,64,0,1,01,重要保持客户
[16071365],23,13,1,0,10,重要发展客户
[16096940],13,28,0,1,01,重要保持客户
[16112876],12,27,0,1,01,重要保持客户
[16113880],20,7,1,0,10,重要发展客户
[16124295],26,5,1,0,10,重要发展客户
[16137242],14,24,0,1,01,重要保持客户
[16141923],32,4,1,0,10,重要发展客户
[16178402],30,1,1,0,10,重要发展客户
[16199254],13,15,0,1,01,重要保持客户
[16259607],18,4,1,0,10,重要发展客户
[16263185],18,10,1,0,10,重要发展客户
[16269352],30,4,1,0,10,重要发展客户
[16330947],34,12,1,0,10,重要发展客户
[16332862],13,122,0,1,01,重要保持客户
[16344267],14,4,0,0,00,重要挽留客户
[16354041],18,14,1,1,11,重要价值客户
[16367992],18,7,1,0,10,重要发展客户
[16382658],33,3,1,0,10,重要发展客户
[16407305],20,1,1,0,10,重要发展客户
[16407705],15,10,0,0,00,重要挽留客户
[16416706],18,7,1,0,10,重要发展客户
[16419618],15,9,0,0,00,重要挽留客户
[16423734],18,3,1,0,10,重要发展客户
[16446142],30,1,1,0,10,重要发展客户
[16466178],14,7,0,0,00,重要挽留客户
[16476024],17,6,0,0,00,重要挽留客户
[16493838],13,14,0,1,01,重要保持客户
[16499024],15,4,0,0,00,重要挽留客户
[16511689],12,9,0,0,00,重要挽留客户
[16590671],13,30,0,1,01,重要保持客户
[16601047],14,7,0,0,00,重要挽留客户
[16601288],15,15,0,1,01,重要保持客户
[16601904],18,7,1,0,10,重要发展客户
[16606794],12,15,0,1,01,重要保持客户
[16611975],12,15,0,1,01,重要保持客户
[16623516],13,53,0,1,01,重要保持客户
[16641115],19,7,1,0,10,重要发展客户
[16676403],12,45,0,1,01,重要保持客户
[16710779],23,6,1,0,10,重要发展客户
[16710912],14,9,0,0,00,重要挽留客户
[16711679],34,7,1,0,10,重要发展客户
[16740912],13,29,0,1,01,重要保持客户
[16755897],19,17,1,1,11,重要价值客户
[16777748],32,2,1,0,10,重要发展客户
[16788618],22,4,1,0,10,重要发展客户
[16788720],12,6,0,0,00,重要挽留客户
[16790119],30,2,1,0,10,重要发展客户
[16807373],14,31,0,1,01,重要保持客户
[16810079],21,13,1,0,10,重要发展客户
[16832057],14,27,0,1,01,重要保持客户
[16847823],15,16,0,1,01,重要保持客户
[16851866],14,5,0,0,00,重要挽留客户
[16860047],12,3,0,0,00,重要挽留客户
[16891199],27,1,1,0,10,重要发展客户
[16895773],29,7,1,0,10,重要发展客户
[16905986],12,8,0,0,00,重要挽留客户
[16906970],19,6,1,0,10,重要发展客户
[16908520],19,1,1,0,10,重要发展客户
[16916141],18,1,1,0,10,重要发展客户
[16918270],14,8,0,0,00,重要挽留客户
[16920338],19,4,1,0,10,重要发展客户
[16921029],13,50,0,1,01,重要保持客户
[16943596],12,15,0,1,01,重要保持客户
[16946764],22,3,1,0,10,重要发展客户
